Time,"Time Code","Country Name","Country Code","AIDS estimated deaths (UNAIDS estimates) [SH.DYN.AIDS.DH]","Children orphaned by HIV/AIDS [SH.HIV.ORPH]","Children with fever receiving antimalarial drugs (% of children under age 5 with fever) [SH.MLR.TRET.ZS]","CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC]","Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP) [EG.USE.COMM.GD.PP.KD]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Forest area (% of land area) [AG.LND.FRST.ZS]","Literacy rate, youth total (% of people ages 15-24) [SE.ADT.1524.LT.ZS]","Population living in slums (% of urban population) [EN.POP.SLUM.UR.ZS]","Population, total [SP.POP.TOTL]","Vulnerable employment, female (% of female employment) [SL.EMP.VULN.FE.ZS]","Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]"
1990,"YR1990","North America","NAC","","","","18.953485719921","210.083100110906","2.05512522964771","35.6511867950288","","","277473326","","53.8511344192925"
1990,"YR1990","Northern Mariana Islands","MNP","","","","","","","","","","42538","",""
1990,"YR1990","Norway","NOR","100","","","7.42914808133872","116.011604708211","1.93","33.2160604525729","","","4241473","","16.5796"
1990,"YR1990","OECD members","OED","","","","10.5612171411743","156.029633659546","1.97640625962252","30.8813572404474","","","1069095267","","36.3120411842828"
1990,"YR1990","Oman","OMN","","","","6.2831289731591","66.4428069045446","7.165","0.00646203554119548","","60.5","1812160","","81.3142"
1990,"YR1990","Other small states","OSS","","","","4.05914328226964","","4.43370432150261","27.7832803886165","84.10034","","17470899","","93.1049094420351"
1990,"YR1990","Pacific island small states","PSS","","","","1.03043042926538","69.2138405652371","4.36037524577209","61.5502704422526","","","1694408","","62.7418577989691"
1990,"YR1990","Pakistan","PAK","100","100","","0.636761223542495","130.412950459126","6.024","3.27807181403072","","51","107678614","","83.725"
1990,"YR1990","Palau","PLW","","","","15.5546129374337","","2.84","","","","15088","",""
1990,"YR1990","Panama","PAN","100","500","","1.12042691872025","76.8104106601733","3.057","67.7966101694915","95.0867767333984","","2471009","","99.8312"
1990,"YR1990","Papua New Guinea","PNG","100","100","","0.496521842154258","","4.802","74.2547365631763","","","4313059","","78.9344"
1990,"YR1990","Paraguay","PRY","","100","","0.51344624326786","120.802221573049","4.547","53.2519506670023","","","4213742","","92.0836"
1990,"YR1990","Peru","PER","2900","13000","","0.96535997402809","83.9463625255393","3.828","60.87578125","","66.4","21826658","","70.7978"
1990,"YR1990","Philippines","PHL","100","100","","0.674176770246888","115.565984029323","4.32","21.9841030284737","96.5780792236328","54.3","61947348","","50.6196"
1990,"YR1990","Poland","POL","","","","9.66717214041947","263.279271854988","2.06","28.9953965196382","","","38110782","","30.599"
1990,"YR1990","Portugal","PRT","500","","","4.23919892363364","83.3524268842973","1.56","37.551912568306","","","9983218","","24.2974"
1990,"YR1990","Post-demographic dividend","PST","","","","11.6348771633478","165.456759725467","1.74954049859433","31.1255644835623","","","964601905","","28.6836254212943"
1990,"YR1990","Pre-demographic dividend","PRE","","","","0.334551204964556","187.967182786057","6.5798771579887","29.8132210765435","65.855","65.0126871102545","417158756","","147.372575936682"
1990,"YR1990","Puerto Rico","PRI","","","","","","2.219","32.3562570462232","93.166877746582","","3537000","","70.455"
1990,"YR1990","Qatar","QAT","100","","","24.7137382069284","","4.013","0","","","476445","","49.4698"
1990,"YR1990","Romania","ROU","680","","","7.50316334893339","234.903563590758","1.83","27.7785044691519","","","23201835","","52.682"
1990,"YR1990","Russian Federation","RUS","","","","","287.255236807497","1.892","49.3564653949524","","","148292000","","50.766"
1990,"YR1990","Rwanda","RWA","5000","19000","","0.0750043049847439","","7.184","12.8901499797325","","96","7235798","","63.3148"
1990,"YR1990","Samoa","WSM","","","","0.630432379993369","72.7492416057142","5.118","45.9363957597173","","","162866","","35.9574"
1990,"YR1990","San Marino","SMR","","","","","","","0","","","24043","",""
1990,"YR1990","Sao Tome and Principe","STP","","","","0.41855952516836","","5.82","58.3333333333333","","","113893","","126.7834"
1990,"YR1990","Saudi Arabia","SAU","","","","11.3802491790346","83.677713410421","5.911","0.454484134921779","","","16326815","","69.778"
1990,"YR1990","Senegal","SEN","500","850","","0.421270162317651","120.982992174701","6.53","48.5534721861528","","70.6","7555617","","132.5816"
1990,"YR1990","Serbia","SRB","100","","","","","","28.3100846101075","","","7586000","","40.109"
1990,"YR1990","Seychelles","SYC","","","","2.16304832606788","38.0408470485637","","88.4130434782609","","","69507","","67.8894"
1990,"YR1990","Sierra Leone","SLE","100","500","","0.113099067168246","","6.721","43.197561651427","","","4312246","","183.5772"
1990,"YR1990","Singapore","SGP","100","","","14.6023795490317","110.139943785987","1.83","24.4029850746269","98.9666976928711","","3047132","","7.9138"
1990,"YR1990","Sint Maarten (Dutch part)","SXM","","","","","","","","","","","",""
1990,"YR1990","Slovak Republic","SVK","100","","","","","2.09","39.95841995842","","","5299187","","47.6234"
1990,"YR1990","Slovenia","SVN","100","","","","","1.46","58.987090367428","","","1998161","","25.5836"
1990,"YR1990","Small states","SST","","","","4.19796343944954","","4.03502514400598","38.0835710729877","86.60184","","25186921","","89.3775627520813"
1990,"YR1990","Solomon Islands","SLB","","","","0.470369420215495","90.7823411139352","5.851","83.0296534476599","","","311840","","90.4142"
1990,"YR1990","Somalia","SOM","100","100","","0.0991436524472896","","7.397","13.2017725635222","","","7397347","","91.7364"
1990,"YR1990","South Africa","ZAF","1900","2000","","8.34133210331858","249.741200222239","3.654","7.61773652408313","","46.2","37560525","","92.5724"
1990,"YR1990","South Asia","SAS","","","","0.627198430996972","179.275800796185","4.28867657942131","16.510767217181","57.26704","56.6207767821597","1133089464","","103.184438236712"
1990,"YR1990","South Asia (IDA & IBRD)","TSA","","","","0.627198430996972","179.275800796185","4.28867657942131","16.510767217181","57.26704","56.6207767821597","1133089464","","103.184438236712"
1990,"YR1990","South Sudan","SSD","200","500","","","","6.761","","","","5768481","","138.133"
1990,"YR1990","Spain","ESP","","","","5.62419000722509","97.5421228105306","1.36","27.6499479416947","","","38867322","","11.8542"
1990,"YR1990","Sri Lanka","LKA","100","","","0.223239992491509","88.1168109603302","2.483","36.4216233455589","","24.8","17329713","","30.9842"
1990,"YR1990","St. Kitts and Nevis","KNA","","","","2.60427584855757","36.9247141201742","","42.3076923076923","","","40834","",""
1990,"YR1990","St. Lucia","LCA","","","","1.16762311394146","41.1629218004617","3.399","35.7377049180328","","","138185","","105.0938"
1990,"YR1990","St. Martin (French part)","MAF","","","","","","2.12","18.3823529411765","","","30036","",""
1990,"YR1990","St. Vincent and the Grenadines","VCT","","","","0.750420910655318","49.100372829319","2.956","64.1025641025641","","","107505","","90.8138"
1990,"YR1990","Sub-Saharan Africa","SSF","","","","0.856793973720371","237.345526286043","6.32917823060793","29.5292070999714","65.66056","67.081882845279","512177101","","139.532230105447"
1990,"YR1990","Sub-Saharan Africa (excluding high income)","SSA","","","","0.856620723114306","237.51667731209","6.32917823060793","29.5280601869904","65.65581","67.081882845279","512107594","","139.541916881815"
1990,"YR1990","Sub-Saharan Africa (IDA & IBRD)","TSS","","","","0.85679397372037","237.345526286043","6.32917823060793","29.5292070999714","65.66056","67.081882845279","512177101","","139.532230105447"
1990,"YR1990","Sudan","SDN","100","500","","0.202623461089627","235.250518272991","6.152","12.9323695286195","","","20147590","","105.4364"
1990,"YR1990","Suriname","SUR","100","100","","4.34670603133467","","3.267","98.9102564102564","","","407472","","67.6508"
1990,"YR1990","Sweden","SWE","","","","6.06936831940328","178.270608534278","2.13","68.3896281132719","","","8558835","","11.5296"
1990,"YR1990","Switzerland","CHE","","","","6.34508516765421","75.2918351122374","1.58","29.1178628348807","","","6715519","","6.4518"
1990,"YR1990","Syrian Arab Republic","SYR","","","","3.00167786542544","","5.31","2.0241593209272","","","12446171","","73.608"
1990,"YR1990","Tajikistan","TJK","100","100","","","275.620909276354","5.226","2.9151186053158","","","5283728","","57.3786"
1990,"YR1990","Tanzania","TZA","19000","59000","","0.0890118322343113","267.014440608234","6.213","63.1293745766539","","77.4","25459604","","142.2706"
1990,"YR1990","Thailand","THA","630","500","","1.60483198601922","111.463713849008","2.113","27.4129460353501","","","56582821","","51.431"
1990,"YR1990","Timor-Leste","TLS","","","","","","5.34","64.9630127774042","","","751933","","57.4628"
1990,"YR1990","Togo","TGO","600","2300","","0.204317205976329","247.070448452383","6.324","12.5942268799412","","","3786940","","116.6034"
1990,"YR1990","Tonga","TON","","","","0.809296606517924","74.524865911453","4.644","12.5","","","95153","","24.9144"
1990,"YR1990","Trinidad and Tobago","TTO","100","500","","13.9339397659383","399.823832377129","2.453","46.9200779727095","99.3000030517578","","1221900","","62.484"
1990,"YR1990","Tunisia","TUN","100","100","","1.61150651473612","107.014724779922","3.476","4.13877445932029","","","8232797","","19.7178"
1990,"YR1990","Turkey","TUR","","","","2.70500734778405","85.7586811393129","3.107","12.5021114041812","92.5436630249023","23.4","53921699","","64.9088"
1990,"YR1990","Turkmenistan","TKM","","","","","571.746112783142","4.344","8.78215904496414","","","3683966","","24.7594"
1990,"YR1990","Turks and Caicos Islands","TCA","","","","2.53947368421053","","","36.2105263157895","","","11552","",""
1990,"YR1990","Tuvalu","TUV","","","","0.814617349772298","","","33.3333333333333","","","9003","",""
1990,"YR1990","Uganda","UGA","44000","210000","","0.0435273265692626","","7.091","23.7775887092738","","75","17438907","","194.9578"
1990,"YR1990","Ukraine","UKR","100","100","","","464.125041787701","1.844","16.0075947182187","","","51892000","","59.8592"
1990,"YR1990","United Arab Emirates","ARE","","","","27.9592452103943","99.4241508235858","4.454","2.93062200956938","","","1860174","","55.4292"
1990,"YR1990","United Kingdom","GBR","","","","9.71088167805014","134.079050608329","1.83","11.4826602736329","","","57247586","","30.9754"
1990,"YR1990","United States","USA","","","","19.3227511807806","206.997628362185","2.081","33.0223082096657","","","249623000","","57.0788"
1990,"YR1990","Upper middle income","UMC","","","","3.44517076043093","227.401302822313","2.64026274644963","36.0759896812745","93.63994","38.7264315797386","2016620835","","40.9471543118254"
1990,"YR1990","Uruguay","URY","100","100","","1.28404409147428","73.55619949222","2.52","4.5583361901497","","","3109989","","68.9314"
1990,"YR1990","Uzbekistan","UZB","100","","","","736.160947837541","4.072","7.15796897038082","","","20510000","","53.6328"
1990,"YR1990","Vanuatu","VUT","","","","0.450141167805557","62.3683186185856","4.927","36.0951599671862","","","146634","","72.9596"
1990,"YR1990","Venezuela, RB","VEN","","","","6.15057439458631","137.926552450092","3.448","58.9830508474576","95.4390335083008","","19861956","","97.059"
1990,"YR1990","Vietnam","VNM","100","100","","0.313855299411278","180.282614836486","3.553","28.7658607023257","","60.5","68209605","","30.9624"
1990,"YR1990","Virgin Islands (U.S.)","VIR","","","","","","2.954","67.3714285714286","","","103963","","79.0418"
1990,"YR1990","West Bank and Gaza","PSE","","","","","","6.718","1.50830564784053","","","1978248","","106.055"
1990,"YR1990","World","WLD","290000","1000000","","4.18853443335987","179.898084371349","3.2589527635679","31.8005718743825","83.23121","47.4065868484959","5288103214","","65.4909447853953"
1990,"YR1990","Yemen, Rep.","YEM","","","","0.795928336965651","62.6559544823141","8.606","1.03983180862549","","","12057039","","148.7308"
1990,"YR1990","Zambia","ZMB","10000","30000","","0.30469813272361","289.868087023196","6.442","71.0259755982728","66.3811569213867","57","8027253","","155.1208"
1990,"YR1990","Zimbabwe","ZWE","23000","81000","","1.53621215830562","350.376049309186","5.176","57.2935246219465","","4","10183113","","109.9188"
1991,"YR1991","Afghanistan","AFG","","","","0.187672723698956","","7.479","2.06782464846981","","","12993657","62.1680002212525","163.3822"
1991,"YR1991","Albania","ALB","100","","","1.31221260013653","171.209430780796","2.905","28.7171532846715","","","3266790","48.0490016937256","18.2548"
1991,"YR1991","Algeria","DZA","100","200","","2.97689762750172","89.5411523415075","4.479","0.696213692510518","","","26554329","38.2660002708435","26.0506"
1991,"YR1991","American Samoa","ASM","","","","","","","91.75","","","48375","",""
1991,"YR1991","Andorra","AND","","","","7.18245663566904","","","34.0425531914894","","","56671","",""
1991,"YR1991","Angola","AGO","520","1600","","0.405450105094649","142.845479409042","7.193","48.809817919307","","","12553446","87.570996761322","214.5"
1991,"YR1991","Antigua and Barbuda","ATG","","","","3.97716433654746","","2.073","23.3409090909091","","","67307","","74.205"
1991,"YR1991","Arab World","ARB","","","","3.2072246193607","99.7840777263623","5.0455184086481","3.66727341496335","74.56175","","230829868","43.8972472772835","68.2119854805064"
1991,"YR1991","Argentina","ARG","670","1800","","3.5277038100775","119.054541989925","2.954","12.6063602380978","98.3046417236328","","33193918","26.6430006027222","73.2416"
1991,"YR1991","Armenia","ARM","100","","","","694.902693842974","2.484","11.7527221636811","","","3505251","49.0139999389648","77.1816"
1991,"YR1991","Aruba","ABW","","","","26.0461298009966","","2.221","2.33333333333333","","","64622","","49.7"
1991,"YR1991","Australia","AUS","540","","","15.1279662115251","174.832356167171","1.849","16.7360035406063","","","17284000","9.96600008010865","20.92"
1991,"YR1991","Austria","AUT","100","","","7.94409618394378","106.396684658883","1.51","45.8004359409058","","","7754891","13.293999671936","20.588"
1991,"YR1991","Azerbaijan","AZE","100","100","","","370.982753751861","2.87","10.2839564031388","","","7271000","74.5099992752075","35.1622"
1991,"YR1991","Bahamas, The","BHS","","","","6.82517348611345","","2.631","51.4485514485514","","","261116","9.52499967813491","69.622"
1991,"YR1991","Bahrain","BHR","100","","","23.2997812717625","266.032813188443","3.599","0.333333333333333","96.9381103515625","","509765","0.504000015556813","24.3572"
1991,"YR1991","Bangladesh","BGD","100","100","","0.146609266003818","88.7127258203073","4.314","11.4573250364907","44.6808280944824","","108727432","84.7469997406005","148.7078"
1991,"YR1991","Barbados","BRB","100","","","4.61752176825184","","1.733","14.6511627906977","","","261275","8.18399980664253","56.3134"
1991,"YR1991","Belarus","BLR","100","","","","527.111851709515","1.805","38.8414513902583","","","10194000","2.47900003194809","42.9458"
1991,"YR1991","Belgium","BEL","","","","11.090999877455","160.996561173858","1.66","","","","10004486","14.9589996337891","10.9322"
1991,"YR1991","Belize","BLZ","100","100","","1.88025700323347","","4.436","70.1600175361684","77.641471862793","","191126","21.2030000686646","123.6928"
1991,"YR1991","Benin","BEN","200","500","","0.159512216625346","222.232276796708","6.677","50.4700248315005","","","5149499","96.2410001754761","126.0328"
1991,"YR1991","Bermuda","BMU","","","","9.13317293844564","","","20","","","59021","",""
1991,"YR1991","Bhutan","BTN","","","","0.348078483632492","","5.431","53.8629796888042","","","537284","93.0499992370605","104.1494"
1991,"YR1991","Bolivia","BOL","100","100","","0.858995775629419","100.580571328274","4.817","57.7167912858857","","","6992521","34.4019994735718","92.2178"
1991,"YR1991","Bosnia and Herzegovina","BIH","","","","","","1.748","43.2352941176471","99.0199584960938","","4371603","35.2950000762939","27.8428"
1991,"YR1991","Botswana","BWA","1400","3100","","1.8610258404736","103.323841084401","4.411","23.9967885942159","89.25830078125","","1416731","34.2829999923706","91.5036"
1991,"YR1991","Brazil","BRA","12000","47000","","1.44318689320131","91.0860280316047","2.827","65.1056215856638","","","151976577","37.2850008010864","83.416"
1991,"YR1991","British Virgin Islands","VGB","","","","3.89783866776899","","","24.7333333333333","","","16934","",""
1991,"YR1991","Brunei Darussalam","BRN","","","","19.9411733777988","86.3986839278707","3.209","78.0645161290323","98.0956726074219","","266274","3.45899999141693","38.8998"
1991,"YR1991","Bulgaria","BGR","100","","","6.66675756487184","295.078234681082","1.66","30.1166048992136","","","8632367","10.7230000495911","68.5218"
1991,"YR1991","Burkina Faso","BFA","7300","33000","","0.0692874231885583","","6.979","24.8066520467836","20.180290222168","","9050084","91.9779987335205","145.893"
1991,"YR1991","Burundi","BDI","2600","11000","","0.0430084690713613","","7.473","10.8995327102804","","","5542048","97.7150001525879","49.038"
1991,"YR1991","Cabo Verde","CPV","100","200","","0.282936210828328","","5.162","14.9330024813896","","","349934","53.3369998931885","108.9794"
1991,"YR1991","Cambodia","KHM","100","100","","0.140568038508983","","5.421","72.5368230228869","","","9286976","96.1010036468506","71.0462"
1991,"YR1991","Cameroon","CMR","1900","5000","","0.0915174364667343","147.751598769521","6.354","50.9741702100654","","","12060729","92.5100002288818","180.4404"
1991,"YR1991","Canada","CAN","","","","15.1492597424605","247.565007307979","1.7","38.2938931171792","","","28171682","7.08400022983552","24.7602"
1991,"YR1991","Caribbean small states","CSS","","","","5.2840479496241","","2.81255730177744","86.2615783623564","","","6070204","28.0953199784947","85.1531001625208"
1991,"YR1991","Cayman Islands","CYM","","","","10.3520390645863","","","52.9166666666667","","","26213","",""
1991,"YR1991","Central African Republic","CAF","1500","2100","","0.0681186111435456","","5.767","36.1879996147549","","","3014624","76.9570035934449","147.0028"
1991,"YR1991","Central Europe and the Baltics","CEB","","","","8.25309547411744","244.249104671994","1.85630523007068","31.971716008891","99.45239","","110290445","20.4161149323882","40.82359446257"
1991,"YR1991","Chad","TCD","1300","3900","","0.0107325415714037","","7.346","5.29471092757306","","","6150081","99.076000213623","218.0934"
1991,"YR1991","Channel Islands","CHI","","","","","","1.461","4.21052631578947","","","141568","11.396999835968","16.7028"
1991,"YR1991","Chile","CHL","","740","","2.32763216599179","111.597080854654","2.503","20.6044931489163","","","13457244","23.5679998397827","65.3006"
1991,"YR1991","China","CHN","","","","2.22943963920124","447.752847380127","2.187","16.9495475727638","","","1150780000","69.193000793457","17.7464"
1991,"YR1991","Colombia","COL","580","820","","1.63591493553555","92.7300059919483","2.927","57.8234700315457","","","34916766","46.6270008087158","81.2934"
1991,"YR1991","Comoros","COM","100","","","0.155721538577684","","6.291","26.1149919398173","","","423872","83.2070026397705","110.3294"
1991,"YR1991","Congo, Dem. Rep.","COD","18000","97000","","0.0824989680445331","268.700003476267","6.758","70.5990604530116","","","35914825","65.4400014877319","128.2514"
1991,"YR1991","Congo, Rep.","COG","1700","5100","","0.400657635542625","63.9944257269503","5.287","66.497803806735","","","2507772","93.9730033874511","131.1484"
1991,"YR1991","Costa Rica","CRI","100","510","","1.05079937990628","71.9753469819662","3.11","49.8472385428907","","","3175649","23.0349993705749","92.4632"
